x_px,y_px,month,avgNDSI
117,44,9,29.7
118,44,9,0.0
119,44,9,0.0
120,44,9,0.0
121,44,9,0.0
122,44,9,0.0
123,44,9,0.0
124,44,9,0.0
125,44,9,0.0
126,44,9,0.0
127,44,9,0.0
0,45,9,0.0
1,45,9,0.0
2,45,9,0.0
3,45,9,0.0
4,45,9,0.0
5,45,9,0.0
6,45,9,0.0
7,45,9,0.0
8,45,9,0.0
9,45,9,0.0
10,45,9,0.0
11,45,9,0.0
12,45,9,43.166667
13,45,9,43.833333
14,45,9,36.9
15,45,9,35.933333
16,45,9,31.966667
17,45,9,3.0
18,45,9,0.0
19,45,9,31.733333
20,45,9,28.4
21,45,9,30.4
22,45,9,36.6
23,45,9,32.766667
24,45,9,37.5
25,45,9,36.6
26,45,9,34.4
27,45,9,31.466667
28,45,9,30.3
29,45,9,0.0
30,45,9,0.0
31,45,9,0.0
32,45,9,0.0
33,45,9,0.0
34,45,9,0.0
35,45,9,0.0
36,45,9,0.0
37,45,9,0.0
38,45,9,0.0
39,45,9,0.0
40,45,9,0.0
41,45,9,0.0
42,45,9,18.233333
43,45,9,17.5
44,45,9,12.366667
45,45,9,8.333333
46,45,9,0.0
47,45,9,0.0
48,45,9,0.0
49,45,9,0.0
50,45,9,9.3
51,45,9,9.466667
52,45,9,5.4
53,45,9,8.3
54,45,9,5.0
55,45,9,2.666667
56,45,9,1.2
57,45,9,2.566667
58,45,9,1.566667
59,45,9,1.533333
60,45,9,0.0
61,45,9,0.0
62,45,9,0.0
63,45,9,0.0
64,45,9,13.5
65,45,9,7.4
66,45,9,8.2
67,45,9,3.233333
68,45,9,4.933333
69,45,9,0.0
70,45,9,1.033333
71,45,9,1.066667
72,45,9,0.0
73,45,9,0.0
74,45,9,0.0
75,45,9,0.0
76,45,9,0.0
77,45,9,0.0
78,45,9,0.0
79,45,9,0.0
80,45,9,2.066667
81,45,9,0.0
82,45,9,0.0
83,45,9,0.0
84,45,9,0.0
85,45,9,0.0
86,45,9,0.0
87,45,9,0.0
88,45,9,1.8
89,45,9,3.6
90,45,9,6.566667
91,45,9,13.233333
92,45,9,17.733333
93,45,9,30.4
94,45,9,38.2
95,45,9,42.066667
96,45,9,42.2
97,45,9,40.066667
98,45,9,37.966667
99,45,9,42.7
100,45,9,44.4
101,45,9,44.733333
102,45,9,46.466667
103,45,9,46.333333
104,45,9,48.866667
105,45,9,47.3
106,45,9,47.3
107,45,9,49.133333
108,45,9,50.033333
109,45,9,45.766667
110,45,9,50.066667
111,45,9,54.933333
112,45,9,0.0
113,45,9,0.0
114,45,9,0.0
115,45,9,0.0
116,45,9,0.0
117,45,9,0.0
118,45,9,0.0
119,45,9,0.0
120,45,9,0.0
121,45,9,0.0
122,45,9,0.0
123,45,9,0.0
124,45,9,0.0
125,45,9,0.0
126,45,9,0.0
127,45,9,0.0
0,46,9,0.0
1,46,9,0.0
2,46,9,0.0
3,46,9,0.0
4,46,9,0.0
5,46,9,0.0
6,46,9,0.0
7,46,9,0.0
8,46,9,0.0
9,46,9,0.0
10,46,9,0.0
11,46,9,0.0
12,46,9,49.866667
13,46,9,34.366667
14,46,9,34.566667
15,46,9,11.033333
16,46,9,37.366667
17,46,9,25.933333
18,46,9,31.6
19,46,9,32.866667
20,46,9,0.0
21,46,9,0.0
22,46,9,30.833333
23,46,9,38.9
24,46,9,33.5
25,46,9,35.733333
26,46,9,24.3
27,46,9,33.833333
28,46,9,31.033333
29,46,9,3.633333
30,46,9,0.0
31,46,9,0.0
32,46,9,0.0
33,46,9,0.0
34,46,9,0.0
35,46,9,0.0
36,46,9,0.0
37,46,9,0.0
38,46,9,0.0
39,46,9,0.0
40,46,9,0.0
41,46,9,0.0
42,46,9,0.0
43,46,9,18.6
44,46,9,14.7
45,46,9,13.2
46,46,9,0.0
47,46,9,0.0
48,46,9,0.0
49,46,9,12.366667
50,46,9,9.6
51,46,9,11.233333
52,46,9,8.4
53,46,9,7.166667
54,46,9,8.233333
55,46,9,5.7
56,46,9,2.366667
57,46,9,2.6
58,46,9,2.333333
59,46,9,0.0
60,46,9,1.433333
61,46,9,0.0
62,46,9,0.0
63,46,9,0.0
64,46,9,2.366667
65,46,9,8.033333
66,46,9,6.433333
67,46,9,4.833333
68,46,9,3.666667
69,46,9,2.566667
70,46,9,1.1
71,46,9,0.0
72,46,9,1.6
73,46,9,0.0
74,46,9,0.0
75,46,9,0.0
76,46,9,0.0
77,46,9,0.0
78,46,9,0.0
79,46,9,0.0
80,46,9,0.0
81,46,9,0.0
82,46,9,0.0
83,46,9,0.0
84,46,9,0.0
85,46,9,1.7
86,46,9,1.366667
87,46,9,1.566667
88,46,9,0.0
89,46,9,3.1
90,46,9,6.266667
91,46,9,12.133333
92,46,9,12.933333
93,46,9,31.2
94,46,9,37.566667
95,46,9,35.933333
96,46,9,37.733333
97,46,9,39.333333
98,46,9,40.8
99,46,9,41.8
100,46,9,39.133333
101,46,9,43.266667
102,46,9,45.5
103,46,9,40.933333
104,46,9,0.0
105,46,9,49.4
106,46,9,0.0
107,46,9,0.0
108,46,9,0.0
109,46,9,0.0
110,46,9,0.0
111,46,9,0.0
112,46,9,0.0
113,46,9,0.0
114,46,9,0.0
115,46,9,0.0
116,46,9,0.0
117,46,9,0.0
118,46,9,0.0
119,46,9,0.0
120,46,9,0.0
121,46,9,0.0
122,46,9,0.0
123,46,9,0.0
124,46,9,0.0
125,46,9,0.0
126,46,9,0.0
127,46,9,0.0
0,47,9,0.0
1,47,9,0.0
2,47,9,0.0
3,47,9,0.0
4,47,9,0.0
5,47,9,0.0
6,47,9,0.0
7,47,9,0.0
8,47,9,0.0
9,47,9,0.0
10,47,9,0.0
11,47,9,0.0
12,47,9,0.0
13,47,9,0.0
14,47,9,28.5
15,47,9,0.0
16,47,9,22.233333
17,47,9,25.933333
18,47,9,30.266667
19,47,9,30.666667
20,47,9,22.533333
21,47,9,0.0
22,47,9,0.0
23,47,9,33.933333
24,47,9,32.366667
25,47,9,41.0
26,47,9,32.766667
27,47,9,30.966667
28,47,9,36.5
29,47,9,10.1
30,47,9,0.0
31,47,9,0.0
32,47,9,0.0
33,47,9,0.0
34,47,9,0.0
35,47,9,0.0
36,47,9,0.0
37,47,9,0.0
38,47,9,0.0
39,47,9,0.0
40,47,9,0.0
41,47,9,0.0
42,47,9,0.0
43,47,9,14.533333
44,47,9,14.733333
45,47,9,15.366667
46,47,9,0.0
47,47,9,0.0
48,47,9,0.0
49,47,9,13.6
50,47,9,12.566667
51,47,9,12.233333
52,47,9,10.733333
53,47,9,10.233333
54,47,9,8.4
55,47,9,7.966667
56,47,9,5.566667
57,47,9,3.7
58,47,9,2.166667
59,47,9,1.3
60,47,9,1.166667
61,47,9,0.0
62,47,9,0.0
63,47,9,0.0
64,47,9,7.333333
65,47,9,10.3
66,47,9,9.2
67,47,9,5.033333
68,47,9,2.6
69,47,9,1.166667
70,47,9,1.166667
71,47,9,1.5
72,47,9,1.566667
73,47,9,0.0
74,47,9,0.0
75,47,9,0.0
76,47,9,0.0
77,47,9,0.0
78,47,9,0.0
79,47,9,0.0
80,47,9,0.0
81,47,9,0.0
82,47,9,0.0
83,47,9,0.0
84,47,9,0.0
85,47,9,0.0
86,47,9,3.233333
87,47,9,0.0
88,47,9,1.466667
89,47,9,6.766667
90,47,9,11.033333
91,47,9,14.866667
92,47,9,19.333333
93,47,9,27.233333
94,47,9,34.266667
95,47,9,36.066667
96,47,9,37.2
97,47,9,38.7
98,47,9,37.3
99,47,9,43.233333
100,47,9,38.533333
101,47,9,45.8
102,47,9,44.9
103,47,9,43.433333
104,47,9,53.166667
105,47,9,0.0
106,47,9,48.733333
107,47,9,0.0
108,47,9,0.0
109,47,9,0.0
110,47,9,0.0
111,47,9,0.0
112,47,9,0.0
113,47,9,0.0
114,47,9,0.0
115,47,9,0.0
116,47,9,0.0
117,47,9,0.0
118,47,9,0.0
119,47,9,0.0
120,47,9,0.0
121,47,9,0.0
122,47,9,0.0
123,47,9,0.0
124,47,9,0.0
125,47,9,0.0
126,47,9,0.0
127,47,9,0.0
0,48,9,0.0
1,48,9,0.0
2,48,9,0.0
3,48,9,0.0
4,48,9,0.0
5,48,9,0.0
6,48,9,0.0
7,48,9,0.0
8,48,9,0.0
9,48,9,0.0
10,48,9,0.0
11,48,9,0.0
12,48,9,0.0
13,48,9,0.0
14,48,9,0.0
15,48,9,0.0
16,48,9,0.0
17,48,9,28.466667
18,48,9,27.5
19,48,9,24.566667
20,48,9,0.0
21,48,9,32.233333
22,48,9,0.0
23,48,9,30.4
24,48,9,37.9
25,48,9,38.866667
26,48,9,36.2
27,48,9,34.8
28,48,9,28.433333
29,48,9,24.8
30,48,9,32.966667
31,48,9,0.0
32,48,9,0.0
33,48,9,0.0
34,48,9,0.0
35,48,9,0.0
36,48,9,0.0
37,48,9,0.0
38,48,9,0.0
39,48,9,0.0
40,48,9,0.0
41,48,9,0.0
42,48,9,0.0
43,48,9,0.0
44,48,9,13.633333
45,48,9,8.866667
46,48,9,0.0
47,48,9,0.0
48,48,9,0.0
49,48,9,0.0
50,48,9,13.7
51,48,9,13.733333
52,48,9,9.633333
53,48,9,10.766667
54,48,9,9.0
55,48,9,10.2
56,48,9,8.633333
57,48,9,5.066667
58,48,9,2.266667
59,48,9,2.1
60,48,9,0.0
61,48,9,1.133333
62,48,9,0.0
63,48,9,0.0
64,48,9,11.533333
65,48,9,11.5
66,48,9,8.3
67,48,9,8.933333
68,48,9,1.3
69,48,9,2.7
70,48,9,2.6
71,48,9,1.4
72,48,9,0.0
73,48,9,0.0
74,48,9,0.0
75,48,9,0.0
76,48,9,0.0
77,48,9,0.0
78,48,9,0.0
79,48,9,0.0
80,48,9,0.0
81,48,9,0.0
82,48,9,0.0
83,48,9,0.0
84,48,9,0.0
85,48,9,0.0
86,48,9,0.0
87,48,9,0.0
88,48,9,0.0
89,48,9,9.6
90,48,9,10.7
91,48,9,15.033333
92,48,9,27.0
93,48,9,32.933333
94,48,9,32.466667
95,48,9,34.6
96,48,9,37.866667
97,48,9,35.7
98,48,9,39.4
99,48,9,37.633333
100,48,9,42.166667
101,48,9,43.1
102,48,9,53.733333
103,48,9,41.466667
104,48,9,38.666667
105,48,9,42.733333
106,48,9,47.4
107,48,9,46.833333
108,48,9,0.0
109,48,9,0.0
110,48,9,43.7
111,48,9,31.466667
112,48,9,47.3
113,48,9,0.0
114,48,9,0.0
115,48,9,0.0
116,48,9,0.0
117,48,9,0.0
118,48,9,0.0
119,48,9,0.0
120,48,9,0.0
121,48,9,0.0
122,48,9,0.0
123,48,9,0.0
124,48,9,0.0
125,48,9,0.0
126,48,9,0.0
127,48,9,0.0
0,49,9,0.0
1,49,9,0.0
2,49,9,0.0
3,49,9,0.0
4,49,9,0.0
5,49,9,0.0
6,49,9,0.0
7,49,9,0.0
8,49,9,0.0
9,49,9,0.0
10,49,9,0.0
11,49,9,0.0
12,49,9,0.0
13,49,9,0.0
14,49,9,0.0
15,49,9,0.0
16,49,9,0.0
17,49,9,0.0
18,49,9,31.433333
19,49,9,0.0
20,49,9,5.833333
21,49,9,0.0
22,49,9,0.0
23,49,9,36.333333
24,49,9,31.533333
25,49,9,36.233333
26,49,9,34.6
27,49,9,36.566667
28,49,9,32.9
29,49,9,31.633333
30,49,9,24.366667
31,49,9,0.0
32,49,9,0.0
33,49,9,0.0
34,49,9,0.0
35,49,9,0.0
36,49,9,0.0
37,49,9,0.0
38,49,9,0.0
39,49,9,0.0
40,49,9,0.0
41,49,9,0.0
42,49,9,0.0
43,49,9,0.0
44,49,9,14.9
45,49,9,0.0
46,49,9,0.0
47,49,9,0.0
48,49,9,0.0
49,49,9,0.0
50,49,9,15.166667
51,49,9,12.3
52,49,9,13.033333
53,49,9,8.2
54,49,9,10.566667
55,49,9,9.966667
56,49,9,4.633333
57,49,9,8.033333
58,49,9,5.3
59,49,9,2.433333
60,49,9,1.133333
61,49,9,1.066667
62,49,9,0.0
63,49,9,0.0
64,49,9,10.233333
65,49,9,12.0
66,49,9,7.2
67,49,9,6.933333
68,49,9,6.333333
69,49,9,2.533333
70,49,9,1.2
71,49,9,1.166667
72,49,9,0.0
73,49,9,0.0
74,49,9,0.0
75,49,9,0.0
76,49,9,0.0
77,49,9,0.0
78,49,9,0.0
79,49,9,0.0
80,49,9,0.0
81,49,9,0.0
82,49,9,0.0
83,49,9,0.0
84,49,9,0.0
85,49,9,0.0
86,49,9,0.0
87,49,9,0.0
88,49,9,0.0
89,49,9,2.666667
90,49,9,13.4
91,49,9,15.533333
92,49,9,32.433333
93,49,9,34.8
94,49,9,32.533333
95,49,9,33.133333
96,49,9,35.9
97,49,9,36.233333
98,49,9,36.166667
99,49,9,36.966667
100,49,9,40.466667
101,49,9,42.166667
102,49,9,42.2
103,49,9,45.466667
104,49,9,48.4
105,49,9,43.333333
106,49,9,49.933333
107,49,9,51.466667
108,49,9,47.9
109,49,9,50.966667
110,49,9,47.733333
111,49,9,48.766667
112,49,9,54.133333
113,49,9,49.733333
114,49,9,42.366667
115,49,9,0.0
116,49,9,0.0
117,49,9,0.0
118,49,9,0.0
119,49,9,0.0
120,49,9,0.0
121,49,9,0.0
122,49,9,0.0
123,49,9,0.0
124,49,9,0.0
125,49,9,0.0
126,49,9,0.0
127,49,9,0.0
0,50,9,0.0
1,50,9,0.0
2,50,9,0.0
3,50,9,0.0
4,50,9,0.0
5,50,9,0.0
6,50,9,0.0
7,50,9,0.0
8,50,9,0.0
9,50,9,0.0
10,50,9,0.0
11,50,9,0.0
12,50,9,0.0
13,50,9,38.333333
14,50,9,0.0
15,50,9,0.0
16,50,9,0.0
17,50,9,0.0
18,50,9,29.866667
19,50,9,0.0
20,50,9,25.766667
21,50,9,0.0
22,50,9,0.0
23,50,9,22.633333
24,50,9,23.933333
25,50,9,27.833333
26,50,9,33.066667
27,50,9,38.933333
28,50,9,32.3
29,50,9,23.4
30,50,9,26.866667
31,50,9,0.0
32,50,9,0.0
33,50,9,0.0
34,50,9,0.0
35,50,9,0.0
36,50,9,0.0
37,50,9,0.0
38,50,9,0.0
39,50,9,0.0
40,50,9,0.0
41,50,9,0.0
42,50,9,0.0
43,50,9,0.0
44,50,9,0.0
45,50,9,0.0
46,50,9,0.0
47,50,9,0.0
48,50,9,15.5
49,50,9,16.333333
50,50,9,12.666667
51,50,9,16.7
52,50,9,13.5
53,50,9,11.966667
54,50,9,8.666667
55,50,9,8.7
56,50,9,8.6
57,50,9,4.833333
58,50,9,6.333333
59,50,9,4.533333
60,50,9,2.6
61,50,9,2.733333
62,50,9,1.433333
63,50,9,0.0
64,50,9,10.166667
65,50,9,10.8
66,50,9,7.166667
67,50,9,0.0
68,50,9,4.033333
69,50,9,1.133333
70,50,9,2.8
71,50,9,2.6
72,50,9,0.0
73,50,9,1.266667
74,50,9,0.0
75,50,9,0.0
76,50,9,0.0
77,50,9,0.0
78,50,9,0.0
79,50,9,0.0
80,50,9,0.0
81,50,9,0.0
82,50,9,0.0
83,50,9,0.0
84,50,9,0.0
85,50,9,0.0
86,50,9,0.0
87,50,9,0.0
88,50,9,0.0
89,50,9,3.033333
90,50,9,8.833333
91,50,9,12.733333
92,50,9,27.666667
93,50,9,34.266667
94,50,9,33.366667
95,50,9,35.7
96,50,9,37.366667
97,50,9,34.366667
98,50,9,33.966667
99,50,9,38.0
100,50,9,41.5
101,50,9,39.333333
102,50,9,46.566667
103,50,9,42.933333
104,50,9,49.266667
105,50,9,43.733333
106,50,9,37.966667
107,50,9,42.966667
108,50,9,40.933333
109,50,9,45.066667
110,50,9,42.033333
111,50,9,45.066667
112,50,9,49.633333
113,50,9,43.066667
114,50,9,40.533333
115,50,9,0.0
116,50,9,0.0
117,50,9,0.0
118,50,9,0.0
119,50,9,0.0
120,50,9,0.0
121,50,9,0.0
122,50,9,0.0
123,50,9,0.0
124,50,9,0.0
125,50,9,0.0
126,50,9,0.0
127,50,9,0.0
0,51,9,0.0
1,51,9,0.0
2,51,9,0.0
3,51,9,0.0
4,51,9,0.0
5,51,9,0.0
6,51,9,0.0
7,51,9,0.0
8,51,9,0.0
9,51,9,0.0
10,51,9,0.0
11,51,9,0.0
12,51,9,0.0
13,51,9,0.0
14,51,9,0.0
15,51,9,4.2
16,51,9,0.0
17,51,9,0.0
18,51,9,29.9
19,51,9,0.0
20,51,9,0.0
21,51,9,0.0
22,51,9,0.0
23,51,9,31.333333
24,51,9,29.733333
25,51,9,32.7
26,51,9,38.8
27,51,9,27.566667
28,51,9,28.1
29,51,9,28.4
30,51,9,27.366667
31,51,9,0.0
32,51,9,0.0
33,51,9,0.0
34,51,9,0.0
35,51,9,0.0
36,51,9,0.0
37,51,9,0.0
38,51,9,0.0
39,51,9,0.0
40,51,9,0.0
41,51,9,21.5
42,51,9,7.333333
43,51,9,0.0
44,51,9,0.0
45,51,9,0.0
46,51,9,0.0
47,51,9,0.0
48,51,9,15.766667
49,51,9,16.7
50,51,9,16.833333
51,51,9,16.266667
52,51,9,14.0
53,51,9,12.033333
54,51,9,13.5
55,51,9,11.6
56,51,9,9.166667
57,51,9,7.2
58,51,9,6.133333
59,51,9,6.6
60,51,9,3.733333
61,51,9,1.1
62,51,9,1.4
63,51,9,0.0
64,51,9,9.333333
65,51,9,8.0
66,51,9,7.233333
67,51,9,5.633333
68,51,9,0.0
69,51,9,1.333333
70,51,9,3.0
71,51,9,2.466667
72,51,9,0.0
73,51,9,0.0
74,51,9,0.0
75,51,9,0.0
76,51,9,0.0
77,51,9,0.0
78,51,9,0.0
79,51,9,0.0
80,51,9,0.0
81,51,9,0.0
82,51,9,0.0
83,51,9,0.0
84,51,9,0.0
85,51,9,0.0
86,51,9,0.0
87,51,9,0.0
88,51,9,0.0
89,51,9,6.233333
90,51,9,8.366667
91,51,9,11.433333
92,51,9,28.666667
93,51,9,32.066667
94,51,9,32.233333
95,51,9,35.8
96,51,9,36.133333
97,51,9,37.366667
98,51,9,37.166667
99,51,9,44.266667
100,51,9,46.466667
101,51,9,40.566667
102,51,9,45.7
103,51,9,44.133333
104,51,9,44.333333
105,51,9,42.333333
106,51,9,40.133333
107,51,9,42.3
108,51,9,39.1
109,51,9,44.633333
110,51,9,47.3
111,51,9,46.5
112,51,9,49.133333
113,51,9,43.1
114,51,9,38.4
115,51,9,40.033333
116,51,9,44.466667
117,51,9,0.0
118,51,9,0.0
119,51,9,0.0
120,51,9,0.0
121,51,9,0.0
122,51,9,0.0
123,51,9,0.0
124,51,9,0.0
125,51,9,0.0
126,51,9,0.0
127,51,9,0.0
0,52,9,0.0
1,52,9,0.0
2,52,9,0.0
3,52,9,0.0
4,52,9,0.0
5,52,9,0.0
6,52,9,0.0
7,52,9,0.0
8,52,9,0.0
9,52,9,0.0
10,52,9,0.0
11,52,9,0.0
12,52,9,0.0
13,52,9,0.0
14,52,9,0.0
15,52,9,0.0
16,52,9,0.0
17,52,9,0.0
18,52,9,0.0
19,52,9,0.0
20,52,9,0.0
21,52,9,34.766667
22,52,9,29.533333
23,52,9,27.6
24,52,9,32.366667
25,52,9,34.566667
26,52,9,30.966667
27,52,9,29.7
28,52,9,31.033333
29,52,9,31.233333
30,52,9,25.933333
31,52,9,3.3
32,52,9,0.0
33,52,9,0.0
34,52,9,0.0
35,52,9,0.0
36,52,9,30.1
37,52,9,0.0
38,52,9,0.0
39,52,9,0.0
40,52,9,0.0
41,52,9,0.0
42,52,9,18.233333
43,52,9,13.466667
44,52,9,0.0
45,52,9,0.0
46,52,9,0.0
47,52,9,0.0
48,52,9,14.6
49,52,9,13.7
50,52,9,10.4
51,52,9,11.3
52,52,9,14.966667
53,52,9,15.266667
54,52,9,15.366667
55,52,9,10.0
56,52,9,9.766667
57,52,9,9.533333
58,52,9,8.166667
59,52,9,7.0
60,52,9,5.766667
61,52,9,2.8
62,52,9,3.1
63,52,9,1.666667
64,52,9,8.033333
65,52,9,8.366667
66,52,9,7.066667
67,52,9,2.633333
68,52,9,2.5
69,52,9,1.2
70,52,9,2.933333
71,52,9,1.466667
72,52,9,0.0
73,52,9,0.0
74,52,9,0.0
75,52,9,0.0
76,52,9,0.0
77,52,9,0.0
78,52,9,0.0
79,52,9,0.0
80,52,9,0.0
81,52,9,0.0
82,52,9,0.0
83,52,9,0.0
84,52,9,0.0
85,52,9,0.0
86,52,9,0.0
87,52,9,0.0
88,52,9,1.166667
89,52,9,3.2
90,52,9,8.333333
91,52,9,7.133333
92,52,9,27.133333
93,52,9,28.733333
94,52,9,28.4
95,52,9,29.233333
96,52,9,29.5
97,52,9,33.666667
98,52,9,39.0
99,52,9,44.3
100,52,9,41.166667
101,52,9,42.233333
102,52,9,46.7
103,52,9,51.533333
104,52,9,40.5
105,52,9,44.333333
106,52,9,41.7
107,52,9,41.4
108,52,9,43.3
109,52,9,43.9
110,52,9,49.366667
111,52,9,47.5
112,52,9,50.1
113,52,9,46.3
114,52,9,36.133333
115,52,9,42.566667
116,52,9,35.466667
117,52,9,37.6
118,52,9,20.4
119,52,9,0.0
120,52,9,0.0
121,52,9,0.0
122,52,9,0.0
123,52,9,0.0
124,52,9,0.0
125,52,9,0.0
126,52,9,0.0
127,52,9,0.0
0,53,9,0.0
1,53,9,0.0
2,53,9,0.0
3,53,9,0.0
4,53,9,0.0
5,53,9,0.0
6,53,9,0.0
7,53,9,0.0
8,53,9,0.0
9,53,9,0.0
10,53,9,0.0
11,53,9,0.0
12,53,9,0.0
13,53,9,0.0
14,53,9,0.0
15,53,9,0.0
16,53,9,0.0
17,53,9,0.0
18,53,9,0.0
19,53,9,0.0
20,53,9,0.0
21,53,9,0.0
22,53,9,0.0
23,53,9,31.733333
24,53,9,35.733333
25,53,9,33.433333
26,53,9,29.366667
27,53,9,32.4
28,53,9,32.666667
29,53,9,30.4
30,53,9,28.933333
31,53,9,0.0
32,53,9,0.0
33,53,9,0.0
34,53,9,0.0
35,53,9,0.0
36,53,9,21.233333
37,53,9,0.0
38,53,9,21.6
39,53,9,15.466667
40,53,9,12.833333
41,53,9,0.0
42,53,9,0.0
43,53,9,0.0
44,53,9,0.0
45,53,9,0.0
46,53,9,0.0
47,53,9,0.0
48,53,9,20.366667
49,53,9,15.0
50,53,9,13.1
51,53,9,10.266667
52,53,9,13.1
53,53,9,11.366667
54,53,9,11.466667
55,53,9,11.133333
56,53,9,9.233333
57,53,9,8.4
58,53,9,7.133333
59,53,9,6.8
60,53,9,5.7
61,53,9,4.566667
62,53,9,2.933333
63,53,9,3.233333
64,53,9,4.966667
65,53,9,6.933333
66,53,9,3.466667
67,53,9,1.7
68,53,9,2.733333
69,53,9,4.133333
70,53,9,1.5
71,53,9,0.0
72,53,9,0.0
73,53,9,0.0
74,53,9,0.0
75,53,9,0.0
76,53,9,0.0
77,53,9,0.0
78,53,9,0.0
79,53,9,0.0
80,53,9,0.0
81,53,9,0.0
82,53,9,0.0
83,53,9,0.0
84,53,9,0.0
85,53,9,0.0
86,53,9,0.0
87,53,9,0.0
88,53,9,0.0
89,53,9,3.033333
90,53,9,9.566667
91,53,9,14.433333
92,53,9,20.366667
93,53,9,21.666667
94,53,9,27.8
95,53,9,26.7
96,53,9,31.933333
97,53,9,34.5
98,53,9,40.266667
99,53,9,42.633333
100,53,9,46.3
101,53,9,44.7
102,53,9,48.3
103,53,9,43.366667
104,53,9,48.266667
105,53,9,46.666667
106,53,9,46.366667
107,53,9,40.6
108,53,9,40.666667
109,53,9,51.0
110,53,9,45.333333
111,53,9,55.433333
112,53,9,49.9
113,53,9,49.266667
114,53,9,45.1
115,53,9,39.6
116,53,9,34.233333
117,53,9,33.4
118,53,9,35.866667
119,53,9,45.133333
120,53,9,0.0
121,53,9,0.0
122,53,9,0.0
123,53,9,0.0
124,53,9,0.0
125,53,9,0.0
126,53,9,0.0
127,53,9,0.0
0,54,9,0.0
1,54,9,0.0
2,54,9,0.0
3,54,9,0.0
4,54,9,0.0
5,54,9,0.0
6,54,9,0.0
7,54,9,0.0
8,54,9,0.0
9,54,9,0.0
10,54,9,0.0
11,54,9,0.0
12,54,9,0.0
13,54,9,0.0
14,54,9,0.0
15,54,9,0.0
16,54,9,0.0
17,54,9,0.0
18,54,9,0.0
19,54,9,0.0
20,54,9,0.0
21,54,9,0.0
22,54,9,34.266667
23,54,9,34.9
24,54,9,34.433333
25,54,9,36.833333
26,54,9,26.766667
27,54,9,28.966667
28,54,9,25.6
29,54,9,31.1
30,54,9,25.9
31,54,9,0.0
32,54,9,0.0
33,54,9,0.0
34,54,9,0.0
35,54,9,0.0
36,54,9,0.0
37,54,9,28.4
38,54,9,0.0
39,54,9,0.0
40,54,9,0.0
41,54,9,0.0
42,54,9,0.0
43,54,9,0.0
44,54,9,0.0
45,54,9,0.0
46,54,9,13.766667
47,54,9,0.0
48,54,9,0.0
49,54,9,14.6
50,54,9,15.166667
51,54,9,10.366667
52,54,9,10.866667
53,54,9,6.2
54,54,9,7.266667
55,54,9,7.333333
56,54,9,7.233333
57,54,9,6.833333
58,54,9,5.2
59,54,9,1.0
60,54,9,6.2
61,54,9,4.166667
62,54,9,3.0
63,54,9,1.533333
64,54,9,3.3
65,54,9,3.533333
66,54,9,5.1
67,54,9,3.5
68,54,9,3.0
69,54,9,1.566667
70,54,9,0.0
71,54,9,0.0
72,54,9,0.0
73,54,9,0.0
74,54,9,0.0
75,54,9,0.0
76,54,9,0.0
77,54,9,0.0
78,54,9,0.0
79,54,9,0.0
80,54,9,0.0
81,54,9,0.0
82,54,9,0.0
83,54,9,0.0
84,54,9,0.0
85,54,9,0.0
86,54,9,0.0
87,54,9,0.0
88,54,9,0.0
89,54,9,0.933333
90,54,9,4.6
91,54,9,10.233333
92,54,9,15.766667
93,54,9,22.8
94,54,9,24.566667
95,54,9,27.433333
96,54,9,28.466667
97,54,9,32.0
98,54,9,39.866667
99,54,9,37.766667
100,54,9,40.733333
101,54,9,46.7
102,54,9,49.1
103,54,9,46.766667
104,54,9,47.466667
105,54,9,45.0
106,54,9,47.0
107,54,9,44.8
108,54,9,44.2
109,54,9,48.033333
110,54,9,44.7
111,54,9,50.2
112,54,9,48.666667
113,54,9,47.766667
114,54,9,51.233333
115,54,9,39.133333
116,54,9,36.166667
117,54,9,38.5
118,54,9,38.466667
119,54,9,44.366667
120,54,9,42.533333
121,54,9,0.0
122,54,9,0.0
123,54,9,0.0
124,54,9,0.0
125,54,9,0.0
126,54,9,0.0
127,54,9,0.0
0,55,9,0.0
1,55,9,0.0
2,55,9,0.0
3,55,9,0.0
4,55,9,0.0
5,55,9,0.0
6,55,9,0.0
7,55,9,0.0
8,55,9,0.0
9,55,9,0.0
10,55,9,0.0
11,55,9,0.0
12,55,9,0.0
13,55,9,0.0
14,55,9,0.0
15,55,9,0.0
16,55,9,0.0
17,55,9,0.0
18,55,9,0.0
19,55,9,0.0
20,55,9,0.0
21,55,9,3.466667
22,55,9,35.733333
23,55,9,38.366667
24,55,9,31.233333
25,55,9,28.7
26,55,9,32.033333
27,55,9,29.966667
28,55,9,26.0
29,55,9,26.9
30,55,9,0.0
31,55,9,0.0
32,55,9,0.0
33,55,9,29.133333
34,55,9,15.2
35,55,9,0.0
36,55,9,0.0
37,55,9,0.0
38,55,9,0.0
39,55,9,0.0
40,55,9,0.0
41,55,9,0.0
42,55,9,15.566667
43,55,9,16.866667
44,55,9,16.566667
45,55,9,0.0
46,55,9,14.066667
47,55,9,13.5
48,55,9,14.033333
49,55,9,15.233333
50,55,9,13.233333
51,55,9,15.4
52,55,9,14.366667
53,55,9,11.233333
54,55,9,10.7
55,55,9,5.966667
56,55,9,6.166667
57,55,9,4.566667
58,55,9,1.3
59,55,9,3.833333
60,55,9,3.666667
61,55,9,0.0
62,55,9,3.166667
63,55,9,2.9
64,55,9,1.233333
65,55,9,3.2
